match_id,SetNo,GameNo,PointNumber,is_player_on_serve,ServeNumber,serve_direction,serve_quality,return_type,rally_bucket,rally_phase,key_event,finish_type,finish_shot,macro_pattern,RallyCount,pct_service_points_won,pct_return_points_won,pct_first_serve_points_won,pct_second_serve_points_won,last_n_points_won_5,is_game_point,is_break_point,is_game_point_against,is_point_won,predicted_point_win_probability,pattern_fused_id,pattern_fused_name,tagged_pattern,point_description,next_point_pattern_hint,player_name,opponent_name,tournament,surface,match_type,round,set_score_me,set_score_opp,game_score_me,game_score_opp,point_score_me,point_score_opp,timestamp
"sess_1776339342113_893","1","1","1","1","2","T","AGGRESSIVE","ANGLED","LONG","NEUTRAL","NET_APPROACH","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.59","0.39","0.58","0.6","0.4","0","0","0","0","0.9000651240348816","1","Serve safe / percentage","Serve T | Return ANGLED | Rally NEUTRAL | Finish FORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 90.0%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","0","0","2026-04-16T11:35:47.310Z"
"sess_1776339342113_893","1","1","2","1","2","WIDE","WEAK","CENTRAL","MEDIUM","ATTACK_ME","NET_APPROACH","FORCED_ERROR","FOREHAND","SHORT_BALL_ATTACK","6","0","0.39","0.58","0","0","0","0","0","0","0.0000698826988809742","1","Serve safe / percentage","Serve WIDE | Return CENTRAL | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 0.0%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","0","15","2026-04-16T11:35:53.492Z"
"sess_1776339342113_893","1","1","3","1","2","WIDE","SAFE","SHORT","SHORT","ATTACK_ME","NET_APPROACH","WINNER","VOLLEY","NET_PLAY","2","0","0.39","0.58","0","0","0","0","0","1","0.00006977914745220914","1","Serve safe / percentage","Serve WIDE | Return SHORT | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 0.0%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","0","30","2026-04-16T11:35:58.592Z"
"sess_1776339342113_893","1","1","4","1","1","T","SAFE","DEEP","MEDIUM","NEUTRAL","LINE_CHANGE","UNFORCED_ERROR","BACKHAND","MEDIUM_RALLY","6","0.33","0.39","0.58","0.33","0.33","0","0","0","0","0.18639682233333588","1","Serve safe / percentage","Serve T | Return DEEP | Rally NEUTRAL | Finish UNFORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 18.6%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","15","30","2026-04-16T11:36:04.718Z"
"sess_1776339342113_893","1","1","5","1","1","WIDE","WEAK","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.25","0.39","0","0.33","0.25","0","1","1","1","0.09876957535743713","1","Serve safe / percentage","Serve WIDE | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento COLD, pressione GAME_POINT_AGAINST. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 9.9%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","15","40","2026-04-16T11:36:09.838Z"
"sess_1776339342113_893","1","1","6","1","1","BODY","SAFE","ANGLED","SHORT","ATTACK_OPP","NONE","UNFORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.4","0.39","0.5","0.33","0.4","0","1","1","0","0.18105153739452362","1","Serve safe / percentage","Serve BODY | Return ANGLED | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 18.1%.","serve_plus_one_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","30","40","2026-04-16T11:36:15.389Z"
"sess_1776339342113_893","1","2","7","0","2","WIDE","AGGRESSIVE","DEEP","LONG","DEFENSE_ME","LOB","FORCED_ERROR","FOREHAND","LONG_RALLY","10","0.33","0.39","0.33","0.33","0.4","0","0","0","1","0.16997937858104706","7","Neutral return","Serve WIDE | Return DEEP | Rally DEFENSE_ME | Finish FORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 17.0%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","1","0","0","2026-04-16T11:36:21.205Z"
"sess_1776339342113_893","1","2","8","0","1","BODY","AGGRESSIVE","CENTRAL","MEDIUM","ATTACK_OPP","NONE","UNFORCED_ERROR","FOREHAND","MEDIUM_RALLY","6","0.33","1","0.33","0.33","0.6","0","0","0","1","0.8514270186424255","7","Neutral return","Serve BODY | Return CENTRAL | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 85.1%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","1","15","0","2026-04-16T11:36:26.734Z"
"sess_1776339342113_893","1","2","9","0","1","T","WEAK","DEEP","LONG","ATTACK_ME","INSIDE_IN","FORCED_ERROR","FOREHAND","LONG_RALLY","10","0.33","1","0.33","0.33","0.6","0","0","0","1","0.7430036067962646","7","Neutral return","Serve T | Return DEEP | Rally ATTACK_ME | Finish FORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 74.3%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","1","30","0","2026-04-16T11:36:32.673Z"
"sess_1776339342113_893","1","2","10","0","1","BODY","AGGRESSIVE","DEEP","SHORT","ATTACK_ME","NET_APPROACH","WINNER","OTHER","NET_PLAY","2","0.33","1","0.33","0.33","0.8","0","1","1","0","0.9714383482933044","5","Aggressive return","Serve BODY | Return DEEP | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione GAME_POINT_AGAINST. Pattern prevalente: Aggressive return. Probabilità stimata: 97.1%.","return_pressure","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","1","40","0","2026-04-16T11:36:38.511Z"
