match_id,SetNo,GameNo,PointNumber,is_player_on_serve,ServeNumber,serve_direction,serve_quality,return_type,rally_bucket,rally_phase,key_event,finish_type,finish_shot,macro_pattern,RallyCount,pct_service_points_won,pct_return_points_won,pct_first_serve_points_won,pct_second_serve_points_won,last_n_points_won_5,is_game_point,is_break_point,is_game_point_against,is_point_won,predicted_point_win_probability,pattern_fused_id,pattern_fused_name,tagged_pattern,point_description,next_point_pattern_hint,player_name,opponent_name,tournament,surface,match_type,round,set_score_me,set_score_opp,game_score_me,game_score_opp,point_score_me,point_score_opp,timestamp
"sess_1776353697266_6879","1","1","1","1","2","T","AGGRESSIVE","ANGLED","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.65","0.32","0.62","0.48","0.5","0","0","0","1","0.5582241415977478","3","Serve neutral / mixed","Serve T | Return ANGLED | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 55.8%.","serve_neutral_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","0","0","2026-04-16T15:35:21.383Z"
"sess_1776353697266_6879","1","1","2","1","1","WIDE","SAFE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","BACKHAND","SERVE_DOMINANT","2","1","0.32","0.62","1","1","0","0","0","1","0.6987373232841492","3","Serve neutral / mixed","Serve WIDE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 69.9%.","serve_neutral_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","15","0","2026-04-16T15:37:08.140Z"
"sess_1776353697266_6879","1","1","3","1","1","T","WEAK","CENTRAL","MEDIUM","ATTACK_ME","NONE","FORCED_ERROR","BACKHAND","MEDIUM_RALLY","6","1","0.32","1","1","1","0","0","0","1","0.7172597646713257","2","Serve aggressive","Serve T | Return CENTRAL | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve aggressive. Probabilità stimata: 71.7%.","serve_plus_one_aggressive","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","30","0","2026-04-16T15:37:13.819Z"
"sess_1776353697266_6879","1","1","4","1","2","T","SAFE","SHORT","LONG","NEUTRAL","NONE","WINNER","BACKHAND","LONG_RALLY","10","1","0.32","1","1","1","1","0","0","0","0.5533446073532104","3","Serve neutral / mixed","Serve T | Return SHORT | Rally NEUTRAL | Finish WINNER","Punto al servizio, rally count 10, profilo LONG, momento HOT, pressione GAME_POINT_FOR. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 55.3%.","serve_neutral_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","40","0","2026-04-16T15:37:19.230Z"
"sess_1776353697266_6879","1","1","5","1","1","BODY","WEAK","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.75","0.32","1","0.5","0.75","1","0","0","1","0.7383419871330261","2","Serve aggressive","Serve BODY | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione GAME_POINT_FOR. Pattern prevalente: Serve aggressive. Probabilità stimata: 73.8%.","serve_plus_one_aggressive","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","0","0","40","15","2026-04-16T15:37:24.571Z"
"sess_1776353697266_6879","1","2","6","0","1","WIDE","AGGRESSIVE","ANGLED","MEDIUM","NEUTRAL","INSIDE_IN","WINNER","BACKHAND","MEDIUM_RALLY","6","0.8","0.32","1","0.5","0.8","0","0","0","1","0.3163946866989136","7","Neutral return","Serve WIDE | Return ANGLED | Rally NEUTRAL | Finish WINNER","Punto in risposta, rally count 6, profilo MEDIUM, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 31.6%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","0","0","2026-04-16T15:37:30.613Z"
"sess_1776353697266_6879","1","2","7","0","1","WIDE","SAFE","CENTRAL","SHORT","NEUTRAL","NONE","UNFORCED_ERROR","VOLLEY","SHORT_RALLY","2","0.8","1","1","0.5","0.8","0","0","0","0","0.3413158655166626","7","Neutral return","Serve WIDE | Return CENTRAL | Rally NEUTRAL | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 34.1%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","15","0","2026-04-16T15:37:36.246Z"
"sess_1776353697266_6879","1","2","8","0","1","BODY","AGGRESSIVE","DEEP","LONG","DEFENSE_ME","NONE","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.8","0.5","1","0.5","0.6","0","0","0","0","0.32838958501815796","7","Neutral return","Serve BODY | Return DEEP | Rally DEFENSE_ME | Finish FORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 32.8%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","15","15","2026-04-16T15:37:41.630Z"
"sess_1776353697266_6879","1","2","9","0","1","T","AGGRESSIVE","ANGLED","LONG","ATTACK_ME","LOB","WINNER","BACKHAND","DEFENSE_RECOVERY","10","0.8","0.33","1","0.5","0.4","0","0","0","0","0.3125178813934326","7","Neutral return","Serve T | Return ANGLED | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 31.3%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","15","30","2026-04-16T15:37:47.510Z"
"sess_1776353697266_6879","1","2","10","0","2","BODY","SAFE","CENTRAL","LONG","DEFENSE_OPP","NONE","UNFORCED_ERROR","BACKHAND","DEFENSE_RECOVERY","10","0.8","0.25","1","0.5","0.4","1","0","0","1","0.5174248218536377","6","Safe return","Serve BODY | Return CENTRAL | Rally DEFENSE_OPP | Finish UNFORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 51.7%.","return_safe","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","15","40","2026-04-16T15:37:53.038Z"
"sess_1776353697266_6879","1","2","11","0","2","T","SAFE","DEEP","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","BACKHAND","AGGRESSIVE_RETURN","2","0.8","0.4","1","0.5","0.4","1","0","0","1","0.5066666603088379","7","Neutral return","Serve T | Return DEEP | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Neutral return. Probabilità stimata: 50.7%.","neutral_return_build","N. Djokovic","C. Alcaraz","Roland Garros Sim","Clay","BO3","SF","0","0","1","0","30","40","2026-04-16T15:37:58.671Z"
