match_id,SetNo,GameNo,PointNumber,is_player_on_serve,ServeNumber,serve_direction,serve_quality,return_type,rally_bucket,rally_phase,key_event,finish_type,finish_shot,macro_pattern,RallyCount,pct_service_points_won,pct_return_points_won,pct_first_serve_points_won,pct_second_serve_points_won,last_n_points_won_5,is_game_point,is_break_point,is_game_point_against,is_point_won,predicted_point_win_probability,pattern_fused_id,pattern_fused_name,tagged_pattern,point_description,next_point_pattern_hint,player_name,opponent_name,tournament,surface,match_type,round,set_score_me,set_score_opp,game_score_me,game_score_opp,point_score_me,point_score_opp,timestamp
"sess_1776252782268_731","1","1","1","0","1","T","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.65","0.32","0.62","0.48","0.5","0","0","0","0","0.9087715148925781","7","Neutral return","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 90.9%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","0","0","2026-04-15T11:49:32.429Z"
"sess_1776252782268_731","1","1","2","0","2","","SAFE","","SHORT","NEUTRAL","NONE","UNFORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.65","0","0.62","0.48","0","0","0","0","1","0.00012406802852638066","6","Safe return","Rally NEUTRAL | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento COLD, pressione NEUTRAL. Pattern prevalente: Safe return. Probabilità stimata: 0.0%.","return_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","0","15","2026-04-15T11:50:56.784Z"
"sess_1776252782268_731","1","1","3","0","1","BODY","WEAK","","MEDIUM","NEUTRAL","NONE","UNFORCED_ERROR","FOREHAND","MEDIUM_RALLY","6","0.65","0.5","0.62","0.48","0.5","0","0","0","1","0.6888352632522583","7","Neutral return","Serve BODY | Rally NEUTRAL | Finish UNFORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 68.9%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","15","15","2026-04-15T12:33:07.200Z"
"sess_1776252782268_731","1","1","4","0","2","","","","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.65","0.67","0.62","0.48","0.67","0","0","0","0","0.7877663373947144","7","Neutral return","Rally ATTACK_ME | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 78.8%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","30","15","2026-04-15T12:55:38.832Z"
"sess_1776252782268_731","1","1","5","0","2","BODY","SAFE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","BACKHAND","SERVE_DOMINANT","2","0.65","0.5","0.62","0.48","0.5","0","0","0","0","0.6648967862129211","7","Neutral return","Serve BODY | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 66.5%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","30","30","2026-04-15T12:59:48.970Z"
"sess_1776252782268_731","1","1","6","0","2","","SAFE","","SHORT","DEFENSE_ME","INSIDE_OUT","FORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.65","0.4","0.62","0.48","0.4","1","0","0","0","0.6821247935295105","7","Neutral return","Rally DEFENSE_ME | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Neutral return. Probabilità stimata: 68.2%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","0","30","40","2026-04-15T13:07:19.115Z"
"sess_1776252782268_731","1","1","7","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.65","0.33","0.62","0.48","0.4","0","0","0","1","0.24382227659225464","3","Serve neutral / mixed","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 24.4%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","0","0","2026-04-15T14:57:15.860Z"
"sess_1776252782268_731","1","1","8","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","FORCED_ERROR","SERVE","SERVE_DOMINANT","2","1","0.33","1","0.48","0.4","0","0","0","1","0.9877931475639343","3","Serve neutral / mixed","Serve T | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 98.8%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","15","0","2026-04-15T15:00:55.739Z"
"sess_1776252782268_731","1","1","9","1","1","","","","LONG","DEFENSE_ME","NONE","FORCED_ERROR","BACKHAND","DEFENSE_RECOVERY","10","1","0.33","1","0.48","0.4","0","0","0","0","0.9905065894126892","3","Serve neutral / mixed","Rally DEFENSE_ME | Finish FORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 99.1%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","30","0","2026-04-15T15:03:07.946Z"
"sess_1776252782268_731","1","1","10","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.67","0.33","0.67","0.48","0.4","0","0","0","0","0.2629769742488861","3","Serve neutral / mixed","Return AGGRESSIVE | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 26.3%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","30","15","2026-04-15T15:04:12.664Z"
